Inicial,Empleado_ID,Nombre,Tipo,Tipo_Empleado,Fecha,Fecha_Vinculacion,Sec_Vinculacion,num_sec,Tipo_Nomina,Sec_Detalle,Num_sec_deta,Centro,Centro_Costos,Oficio,Num_Oficio,Sec_Plaza,Num_Plaza,Sal,Salario,Concepto_1,Horas_1,Tipo_Mvto_1,Valor_1,Concepto_2,Horas_2,Tipo_Mvto_2,Valor_2,Valor_Total,Total_Horas,Tipo de concepto,Signo,Concepto,Total_empleado,ID,Devengados,Valor_dev,Deducciones,Valor_ded,Neto,Valor_neto
Empleado,a5d1a3fa5b6c150595dcc90bb8e066fa7eb637b2802898bd25c97f36a2779a2f,489120d6602f1ab0fdde41bbf6a2a28cc43e8d4a56b23f1e3754c62f166022bc,Tipo nómina,OPERA Operativos,Fecha vinculación,27/01/2009,Sec. vinculación,18,QUINC,Sec. detalle ,404,Centro,401 Producción sólidos-MOD,Oficio,003 EMPLEADOS,Sec. plaza,406,Salario,1149087.0,Concepto,Horas,Tipo mvto,Valor,Concepto,Horas,Tipo mvto,Valor,23939.0,2.0,NORMA,+,EXTRA FESTIVA NOCTURNA,Total empleado,1036392299,Devengados, 307860.00,Deducciones, 0.00,Neto, 307860.00
Empleado,a5d1a3fa5b6c150595dcc90bb8e066fa7eb637b2802898bd25c97f36a2779a2f,489120d6602f1ab0fdde41bbf6a2a28cc43e8d4a56b23f1e3754c62f166022bc,Tipo nómina,OPERA Operativos,Fecha vinculación,27/01/2009,Sec. vinculación,18,QUINC,Sec. detalle ,404,Centro,401 Producción sólidos-MOD,Oficio,003 EMPLEADOS,Sec. plaza,406,Salario,1149087.0,Concepto,Horas,Tipo mvto,Valor,Concepto,Horas,Tipo mvto,Valor,70382.0,7.0,NORMA,+,H.FEST.ORDIN.NOCTURN,Total empleado,1036392299,Devengados, 307860.00,Deducciones, 0.00,Neto, 307860.00
Empleado,a5d1a3fa5b6c150595dcc90bb8e066fa7eb637b2802898bd25c97f36a2779a2f,489120d6602f1ab0fdde41bbf6a2a28cc43e8d4a56b23f1e3754c62f166022bc,Tipo nómina,OPERA Operativos,Fecha vinculación,27/01/2009,Sec. vinculación,18,QUINC,Sec. detalle ,404,Centro,401 Producción sólidos-MOD,Oficio,003 EMPLEADOS,Sec. plaza,406,Salario,1149087.0,Concepto,Horas,Tipo mvto,Valor,Concepto,Horas,Tipo mvto,Valor,169251.0,101.0,NORMA,+,RECARGO NOCTURNO,Total empleado,1036392299,Devengados, 307860.00,Deducciones, 0.00,Neto, 307860.00
Empleado,2f4e3a1734154e7aee5036f1c64f6da5296a444c8dbf15faeb0c0aa0542dc70c,dde32a43d2daae3436d0793162a63bde733f6a58ba2a83875d71915f3e378f9e,Tipo nómina,ADMIN Administrativo,Fecha vinculación,16/01/2013,Sec. vinculación,300,QUINC,Sec. detalle ,671,Centro,406 Mantenimiento,Oficio,003 EMPLEADOS,Sec. plaza,673,Salario,1837078.0,Concepto,Horas,Tipo mvto,Valor,Concepto,Horas,Tipo mvto,Valor,38272.0,4.0,NORMA,+,EXTRAS DIURNAS,Total empleado,1036392978,Devengados, 659052.00,Deducciones, 0.00,Neto, 659052.00
Empleado,2f4e3a1734154e7aee5036f1c64f6da5296a444c8dbf15faeb0c0aa0542dc70c,dde32a43d2daae3436d0793162a63bde733f6a58ba2a83875d71915f3e378f9e,Tipo nómina,ADMIN Administrativo,Fecha vinculación,16/01/2013,Sec. vinculación,300,QUINC,Sec. detalle ,671,Centro,406 Mantenimiento,Oficio,003 EMPLEADOS,Sec. plaza,673,Salario,1837078.0,Concepto,Horas,Tipo mvto,Valor,Concepto,Horas,Tipo mvto,Valor,122472.0,8.0,NORMA,+,EXTRA FESTIVA DIURNA,Total empleado,1036392978,Devengados, 659052.00,Deducciones, 0.00,Neto, 659052.00
Empleado,2f4e3a1734154e7aee5036f1c64f6da5296a444c8dbf15faeb0c0aa0542dc70c,dde32a43d2daae3436d0793162a63bde733f6a58ba2a83875d71915f3e378f9e,Tipo nómina,ADMIN Administrativo,Fecha vinculación,16/01/2013,Sec. vinculación,300,QUINC,Sec. detalle ,671,Centro,406 Mantenimiento,Oficio,003 EMPLEADOS,Sec. plaza,673,Salario,1837078.0,Concepto,Horas,Tipo mvto,Valor,Concepto,Horas,Tipo mvto,Valor,133954.0,10.0,NORMA,+,H.FEST.ORDIN.DIURNA,Total empleado,1036392978,Devengados, 659052.00,Deducciones, 0.00,Neto, 659052.00
Empleado,2f4e3a1734154e7aee5036f1c64f6da5296a444c8dbf15faeb0c0aa0542dc70c,dde32a43d2daae3436d0793162a63bde733f6a58ba2a83875d71915f3e378f9e,Tipo nómina,ADMIN Administrativo,Fecha vinculación,16/01/2013,Sec. vinculación,300,QUINC,Sec. detalle ,671,Centro,406 Mantenimiento,Oficio,003 EMPLEADOS,Sec. plaza,673,Salario,1837078.0,Concepto,Horas,Tipo mvto,Valor,Concepto,Horas,Tipo mvto,Valor,128596.0,8.0,NORMA,+,H.FEST.ORDIN.NOCTURN,Total empleado,1036392978,Devengados, 659052.00,Deducciones, 0.00,Neto, 659052.00
Empleado,2f4e3a1734154e7aee5036f1c64f6da5296a444c8dbf15faeb0c0aa0542dc70c,dde32a43d2daae3436d0793162a63bde733f6a58ba2a83875d71915f3e378f9e,Tipo nómina,ADMIN Administrativo,Fecha vinculación,16/01/2013,Sec. vinculación,300,QUINC,Sec. detalle ,671,Centro,406 Mantenimiento,Oficio,003 EMPLEADOS,Sec. plaza,673,Salario,1837078.0,Concepto,Horas,Tipo mvto,Valor,Concepto,Horas,Tipo mvto,Valor,235758.0,88.0,NORMA,+,RECARGO NOCTURNO,Total empleado,1036392978,Devengados, 659052.00,Deducciones, 0.00,Neto, 659052.00
Empleado,47f34d03de4a31010d90683f94c425b325948312d3c35eb27439f18a16672d37,ed516d27b0fbe38ac524ab38f987837b309c4fa4765f913d88ab25cf4e5568a6,Tipo nómina,ADMIN Administrativo,Fecha vinculación,16/07/2009,Sec. vinculación,19,QUINC,Sec. detalle ,609,Centro,403 Producción Indirectos,Oficio,003 EMPLEADOS,Sec. plaza,611,Salario,1017947.0,Concepto,Horas,Tipo mvto,Valor,Concepto,Horas,Tipo mvto,Valor,17814.0,2.0,NORMA,+,H.FEST.ORDIN.NOCTURN,Total empleado,1036393124,Devengados, 74225.00,Deducciones, 0.00,Neto, 74225.00
Empleado,47f34d03de4a31010d90683f94c425b325948312d3c35eb27439f18a16672d37,ed516d27b0fbe38ac524ab38f987837b309c4fa4765f913d88ab25cf4e5568a6,Tipo nómina,ADMIN Administrativo,Fecha vinculación,16/07/2009,Sec. vinculación,19,QUINC,Sec. detalle ,609,Centro,403 Producción Indirectos,Oficio,003 EMPLEADOS,Sec. plaza,611,Salario,1017947.0,Concepto,Horas,Tipo mvto,Valor,Concepto,Horas,Tipo mvto,Valor,56411.0,38.0,NORMA,+,RECARGO NOCTURNO,Total empleado,1036393124,Devengados, 74225.00,Deducciones, 0.00,Neto, 74225.00
Empleado,b42c8e34f83c5e13716d11da175cd5491c9fc83923ecca7d8276c2ff315883f4,aa1ccc199067f82fcd7c6335e7736ab5d1578fa2eee5b8bc595af21ce71f6fdd,Tipo nómina,OPERA Operativos,Fecha vinculación,29/09/2009,Sec. vinculación,20,QUINC,Sec. detalle ,607,Centro,403 Producción Indirectos,Oficio,003 EMPLEADOS,Sec. plaza,609,Salario,1017947.0,Concepto,Horas,Tipo mvto,Valor,Concepto,Horas,Tipo mvto,Valor,21207.0,2.0,NORMA,+,EXTRA FESTIVA NOCTURNA,Total empleado,1036393242,Devengados, 193409.00,Deducciones, 0.00,Neto, 193409.00
Empleado,b42c8e34f83c5e13716d11da175cd5491c9fc83923ecca7d8276c2ff315883f4,aa1ccc199067f82fcd7c6335e7736ab5d1578fa2eee5b8bc595af21ce71f6fdd,Tipo nómina,OPERA Operativos,Fecha vinculación,29/09/2009,Sec. vinculación,20,QUINC,Sec. detalle ,607,Centro,403 Producción Indirectos,Oficio,003 EMPLEADOS,Sec. plaza,609,Salario,1017947.0,Concepto,Horas,Tipo mvto,Valor,Concepto,Horas,Tipo mvto,Valor,53442.0,6.0,NORMA,+,H.FEST.ORDIN.NOCTURN,Total empleado,1036393242,Devengados, 193409.00,Deducciones, 0.00,Neto, 193409.00
Empleado,b42c8e34f83c5e13716d11da175cd5491c9fc83923ecca7d8276c2ff315883f4,aa1ccc199067f82fcd7c6335e7736ab5d1578fa2eee5b8bc595af21ce71f6fdd,Tipo nómina,OPERA Operativos,Fecha vinculación,29/09/2009,Sec. vinculación,20,QUINC,Sec. detalle ,607,Centro,403 Producción Indirectos,Oficio,003 EMPLEADOS,Sec. plaza,609,Salario,1017947.0,Concepto,Horas,Tipo mvto,Valor,Concepto,Horas,Tipo mvto,Valor,118760.0,80.0,NORMA,+,RECARGO NOCTURNO,Total empleado,1036393242,Devengados, 193409.00,Deducciones, 0.00,Neto, 193409.00
Empleado,b8ba1e001176e1826db449269466d9db963f5b16bf201703267ea18e7cb5eaae,36506dda55bd115cf0225e7727afdc69d5cc7199e6c9f612eca75b98c0244da4,Tipo nómina,OPERA Operativos,Fecha vinculación,19/09/2011,Sec. vinculación,25,QUINC,Sec. detalle ,516,Centro,406 Mantenimiento,Oficio,003 EMPLEADOS,Sec. plaza,518,Salario,1008000.0,Concepto,Horas,Tipo mvto,Valor,Concepto,Horas,Tipo mvto,Valor,84000.0,10.0,NORMA,+,EXTRA FESTIVA DIURNA,Total empleado,1036394366,Devengados, 84000.00,Deducciones, 0.00,Neto, 84000.00
Empleado,98fa0c8d22583aae7119b5317627460401ba1de015ba285facfe5171efe890b2,4c5610747e5a2dfbdd48e69d0724abda150d73144b166efa08a002ab73c15187,Tipo nómina,OPERA Operativos,Fecha vinculación,16/05/2011,Sec. vinculación,26,QUINC,Sec. detalle ,640,Centro,409 Bodega Materia Prima,Oficio,003 EMPLEADOS,Sec. plaza,642,Salario,1049147.0,Concepto,Horas,Tipo mvto,Valor,Concepto,Horas,Tipo mvto,Valor,43714.0,8.0,NORMA,+,EXTRAS DIURNAS,Total empleado,1036395085,Devengados, 376380.00,Deducciones, 0.00,Neto, 376380.00
Empleado,98fa0c8d22583aae7119b5317627460401ba1de015ba285facfe5171efe890b2,4c5610747e5a2dfbdd48e69d0724abda150d73144b166efa08a002ab73c15187,Tipo nómina,OPERA Operativos,Fecha vinculación,16/05/2011,Sec. vinculación,26,QUINC,Sec. detalle ,640,Centro,409 Bodega Materia Prima,Oficio,003 EMPLEADOS,Sec. plaza,642,Salario,1049147.0,Concepto,Horas,Tipo mvto,Valor,Concepto,Horas,Tipo mvto,Valor,91800.0,12.0,NORMA,+,EXTRA NOCTURNA,Total empleado,1036395085,Devengados, 376380.00,Deducciones, 0.00,Neto, 376380.00
Empleado,98fa0c8d22583aae7119b5317627460401ba1de015ba285facfe5171efe890b2,4c5610747e5a2dfbdd48e69d0724abda150d73144b166efa08a002ab73c15187,Tipo nómina,OPERA Operativos,Fecha vinculación,16/05/2011,Sec. vinculación,26,QUINC,Sec. detalle ,640,Centro,409 Bodega Materia Prima,Oficio,003 EMPLEADOS,Sec. plaza,642,Salario,1049147.0,Concepto,Horas,Tipo mvto,Valor,Concepto,Horas,Tipo mvto,Valor,87429.0,10.0,NORMA,+,EXTRA FESTIVA DIURNA,Total empleado,1036395085,Devengados, 376380.00,Deducciones, 0.00,Neto, 376380.00
Empleado,98fa0c8d22583aae7119b5317627460401ba1de015ba285facfe5171efe890b2,4c5610747e5a2dfbdd48e69d0724abda150d73144b166efa08a002ab73c15187,Tipo nómina,OPERA Operativos,Fecha vinculación,16/05/2011,Sec. vinculación,26,QUINC,Sec. detalle ,640,Centro,409 Bodega Materia Prima,Oficio,003 EMPLEADOS,Sec. plaza,642,Salario,1049147.0,Concepto,Horas,Tipo mvto,Valor,Concepto,Horas,Tipo mvto,Valor,21857.0,2.0,NORMA,+,EXTRA FESTIVA NOCTURNA,Total empleado,1036395085,Devengados, 376380.00,Deducciones, 0.00,Neto, 376380.00
Empleado,98fa0c8d22583aae7119b5317627460401ba1de015ba285facfe5171efe890b2,4c5610747e5a2dfbdd48e69d0724abda150d73144b166efa08a002ab73c15187,Tipo nómina,OPERA Operativos,Fecha vinculación,16/05/2011,Sec. vinculación,26,QUINC,Sec. detalle ,640,Centro,409 Bodega Materia Prima,Oficio,003 EMPLEADOS,Sec. plaza,642,Salario,1049147.0,Concepto,Horas,Tipo mvto,Valor,Concepto,Horas,Tipo mvto,Valor,15300.0,2.0,NORMA,+,H.FEST.ORDIN.DIURNA,Total empleado,1036395085,Devengados, 376380.00,Deducciones, 0.00,Neto, 376380.00
Empleado,98fa0c8d22583aae7119b5317627460401ba1de015ba285facfe5171efe890b2,4c5610747e5a2dfbdd48e69d0724abda150d73144b166efa08a002ab73c15187,Tipo nómina,OPERA Operativos,Fecha vinculación,16/05/2011,Sec. vinculación,26,QUINC,Sec. detalle ,640,Centro,409 Bodega Materia Prima,Oficio,003 EMPLEADOS,Sec. plaza,642,Salario,1049147.0,Concepto,Horas,Tipo mvto,Valor,Concepto,Horas,Tipo mvto,Valor,18360.0,2.0,NORMA,+,H.FEST.ORDIN.NOCTURN,Total empleado,1036395085,Devengados, 376380.00,Deducciones, 0.00,Neto, 376380.00
Empleado,98fa0c8d22583aae7119b5317627460401ba1de015ba285facfe5171efe890b2,4c5610747e5a2dfbdd48e69d0724abda150d73144b166efa08a002ab73c15187,Tipo nómina,OPERA Operativos,Fecha vinculación,16/05/2011,Sec. vinculación,26,QUINC,Sec. detalle ,640,Centro,409 Bodega Materia Prima,Oficio,003 EMPLEADOS,Sec. plaza,642,Salario,1049147.0,Concepto,Horas,Tipo mvto,Valor,Concepto,Horas,Tipo mvto,Valor,97920.0,64.0,NORMA,+,RECARGO NOCTURNO,Total empleado,1036395085,Devengados, 376380.00,Deducciones, 0.00,Neto, 376380.00
Empleado,b600eabc745003ad6f0a2657ef8f1f7f51376729017241c6c5e4d2185c17f295,f679ea524e9b958f0a89017e69cf67b53a535b7c6a88fe6b19e3e18bbc9f099e,Tipo nómina,OPERA Operativos,Fecha vinculación,29/09/2009,Sec. vinculación,27,QUINC,Sec. detalle ,409,Centro,402 Producción líquidos-MOD,Oficio,003 EMPLEADOS,Sec. plaza,411,Salario,1017947.0,Concepto,Horas,Tipo mvto,Valor,Concepto,Horas,Tipo mvto,Valor,21207.0,2.0,NORMA,+,EXTRA FESTIVA NOCTURNA,Total empleado,1036925965,Devengados, 307716.00,Deducciones, 0.00,Neto, 307716.00
Empleado,b600eabc745003ad6f0a2657ef8f1f7f51376729017241c6c5e4d2185c17f295,f679ea524e9b958f0a89017e69cf67b53a535b7c6a88fe6b19e3e18bbc9f099e,Tipo nómina,OPERA Operativos,Fecha vinculación,29/09/2009,Sec. vinculación,27,QUINC,Sec. detalle ,409,Centro,402 Producción líquidos-MOD,Oficio,003 EMPLEADOS,Sec. plaza,411,Salario,1017947.0,Concepto,Horas,Tipo mvto,Valor,Concepto,Horas,Tipo mvto,Valor,51958.0,7.0,NORMA,+,H.FEST.ORDIN.DIURNA,Total empleado,1036925965,Devengados, 307716.00,Deducciones, 0.00,Neto, 307716.00
Empleado,b600eabc745003ad6f0a2657ef8f1f7f51376729017241c6c5e4d2185c17f295,f679ea524e9b958f0a89017e69cf67b53a535b7c6a88fe6b19e3e18bbc9f099e,Tipo nómina,OPERA Operativos,Fecha vinculación,29/09/2009,Sec. vinculación,27,QUINC,Sec. detalle ,409,Centro,402 Producción líquidos-MOD,Oficio,003 EMPLEADOS,Sec. plaza,411,Salario,1017947.0,Concepto,Horas,Tipo mvto,Valor,Concepto,Horas,Tipo mvto,Valor,71256.0,8.0,NORMA,+,H.FEST.ORDIN.NOCTURN,Total empleado,1036925965,Devengados, 307716.00,Deducciones, 0.00,Neto, 307716.00
Empleado,b600eabc745003ad6f0a2657ef8f1f7f51376729017241c6c5e4d2185c17f295,f679ea524e9b958f0a89017e69cf67b53a535b7c6a88fe6b19e3e18bbc9f099e,Tipo nómina,OPERA Operativos,Fecha vinculación,29/09/2009,Sec. vinculación,27,QUINC,Sec. detalle ,409,Centro,402 Producción líquidos-MOD,Oficio,003 EMPLEADOS,Sec. plaza,411,Salario,1017947.0,Concepto,Horas,Tipo mvto,Valor,Concepto,Horas,Tipo mvto,Valor,163295.0,110.0,NORMA,+,RECARGO NOCTURNO,Total empleado,1036925965,Devengados, 307716.00,Deducciones, 0.00,Neto, 307716.00
Empleado,a934da50dbe0b79a96b93914370621eb1ef5e88c173a2fc2e49a782576c7c7ba,0c5764c00eb544b6f984201beec38b4b0dc17e5494652dfa3571bb779d0f0541,Tipo nómina,OPERA Operativos,Fecha vinculación,16/05/2011,Sec. vinculación,28,QUINC,Sec. detalle ,639,Centro,409 Bodega Materia Prima,Oficio,003 EMPLEADOS,Sec. plaza,641,Salario,1049147.0,Concepto,Horas,Tipo mvto,Valor,Concepto,Horas,Tipo mvto,Valor,54643.0,10.0,NORMA,+,EXTRAS DIURNAS,Total empleado,1036926708,Devengados, 196715.00,Deducciones, 0.00,Neto, 196715.00
Empleado,a934da50dbe0b79a96b93914370621eb1ef5e88c173a2fc2e49a782576c7c7ba,0c5764c00eb544b6f984201beec38b4b0dc17e5494652dfa3571bb779d0f0541,Tipo nómina,OPERA Operativos,Fecha vinculación,16/05/2011,Sec. vinculación,28,QUINC,Sec. detalle ,639,Centro,409 Bodega Materia Prima,Oficio,003 EMPLEADOS,Sec. plaza,641,Salario,1049147.0,Concepto,Horas,Tipo mvto,Valor,Concepto,Horas,Tipo mvto,Valor,15300.0,2.0,NORMA,+,EXTRA NOCTURNA,Total empleado,1036926708,Devengados, 196715.00,Deducciones, 0.00,Neto, 196715.00
Empleado,a934da50dbe0b79a96b93914370621eb1ef5e88c173a2fc2e49a782576c7c7ba,0c5764c00eb544b6f984201beec38b4b0dc17e5494652dfa3571bb779d0f0541,Tipo nómina,OPERA Operativos,Fecha vinculación,16/05/2011,Sec. vinculación,28,QUINC,Sec. detalle ,639,Centro,409 Bodega Materia Prima,Oficio,003 EMPLEADOS,Sec. plaza,641,Salario,1049147.0,Concepto,Horas,Tipo mvto,Valor,Concepto,Horas,Tipo mvto,Valor,65572.0,6.0,NORMA,+,EXTRA FESTIVA NOCTURNA,Total empleado,1036926708,Devengados, 196715.00,Deducciones, 0.00,Neto, 196715.00
Empleado,a934da50dbe0b79a96b93914370621eb1ef5e88c173a2fc2e49a782576c7c7ba,0c5764c00eb544b6f984201beec38b4b0dc17e5494652dfa3571bb779d0f0541,Tipo nómina,OPERA Operativos,Fecha vinculación,16/05/2011,Sec. vinculación,28,QUINC,Sec. detalle ,639,Centro,409 Bodega Materia Prima,Oficio,003 EMPLEADOS,Sec. plaza,641,Salario,1049147.0,Concepto,Horas,Tipo mvto,Valor,Concepto,Horas,Tipo mvto,Valor,61200.0,40.0,NORMA,+,RECARGO NOCTURNO,Total empleado,1036926708,Devengados, 196715.00,Deducciones, 0.00,Neto, 196715.00
Empleado,dd9d63f99d994242cc92f71a832b7fb0cce780bdc3788c1a7e9c527dd6afd293,494fd682ecf158b4a6e1e085f2a99784278e93899d6c2a6129771f338dc5031a,Tipo nómina,OPERA Operativos,Fecha vinculación,23/09/2013,Sec. vinculación,339,QUINC,Sec. detalle ,712,Centro,409 Bodega Materia Prima,Oficio,003 EMPLEADOS,Sec. plaza,714,Salario,962292.0,Concepto,Horas,Tipo mvto,Valor,Concepto,Horas,Tipo mvto,Valor,50119.0,10.0,NORMA,+,EXTRAS DIURNAS,Total empleado,1036928770,Devengados, 244582.00,Deducciones, 0.00,Neto, 244582.00
Empleado,dd9d63f99d994242cc92f71a832b7fb0cce780bdc3788c1a7e9c527dd6afd293,494fd682ecf158b4a6e1e085f2a99784278e93899d6c2a6129771f338dc5031a,Tipo nómina,OPERA Operativos,Fecha vinculación,23/09/2013,Sec. vinculación,339,QUINC,Sec. detalle ,712,Centro,409 Bodega Materia Prima,Oficio,003 EMPLEADOS,Sec. plaza,714,Salario,962292.0,Concepto,Horas,Tipo mvto,Valor,Concepto,Horas,Tipo mvto,Valor,14033.0,2.0,NORMA,+,EXTRA NOCTURNA,Total empleado,1036928770,Devengados, 244582.00,Deducciones, 0.00,Neto, 244582.00
